"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.506494841E1,-5.184718966E-1,5.360342562E-2,8.124507666E-1
1.506709906E1,-5.784893632E-1,8.796459436E-2,7.898487449E-1
1.506924964E1,-6.349944472E-1,1.272126883E-1,7.660250068E-1
1.507140076E1,-6.950119138E-1,1.615738571E-1,7.422012687E-1
1.507355261E1,-7.525860071E-1,2.020436823E-1,7.185302377E-1
1.507570196E1,-8.077165484E-1,2.402227521E-1,6.947064996E-1
1.507785153E1,-8.591819406E-1,2.806925774E-1,6.733261943E-1
1.508000162E1,-9.095783234E-1,3.174972236E-1,6.519459486E-1
1.508215220E1,-9.573785663E-1,3.530801237E-1,6.317873597E-1
1.508430294E1,-1.003957033E0,3.898847401E-1,6.140722632E-1
1.508645349E1,-1.045648575E0,4.242459238E-1,5.975789428E-1
1.508860413E1,-1.087340117E0,4.573853612E-1,5.821545720E-1
1.509075461E1,-1.125213742E0,4.893030524E-1,5.681046844E-1
1.509290583E1,-1.159574986E0,5.174028873E-1,5.539020896E-1
1.509505524E1,-1.193936110E0,5.407684445E-1,5.407684445E-1
1.509720258E1,-1.224632144E0,5.641340613E-1,5.290092826E-1
1.509934309E1,-1.249066710E0,5.849034786E-1,5.170974135E-1
1.510150680E1,-1.273653984E0,6.033821702E-1,5.051855445E-1
1.510365763E1,-1.294423461E0,6.181956530E-1,4.932736754E-1
1.510581152E1,-1.315345645E0,6.291912198E-1,4.812090993E-1
1.510795949E1,-1.330006361E0,6.403394938E-1,4.667010605E-1
1.511010958E1,-1.346041560E0,6.514877677E-1,4.547891617E-1
1.511225905E1,-1.358258843E0,6.588181853E-1,4.437935948E-1
1.511440620E1,-1.370476127E0,6.650795341E-1,4.317290187E-1
1.511654700E1,-1.379181027E0,6.701191664E-1,4.208861589E-1
1.511871063E1,-1.384067893E0,6.762278080E-1,4.086688459E-1
1.512086111E1,-1.390176535E0,6.788240075E-1,3.978259861E-1
1.512301490E1,-1.393994451E0,6.814202070E-1,3.868304193E-1
1.512516227E1,-1.396438003E0,6.826419234E-1,3.758348525E-1
1.512731345E1,-1.396438003E0,6.827946305E-1,3.660610020E-1
1.512946290E1,-1.393994451E0,6.817256212E-1,3.550654352E-1
1.513161361E1,-1.391551018E0,6.805039048E-1,3.465133011E-1
1.513376374E1,-1.387885809E0,6.769914031E-1,3.367394805E-1
1.513591451E1,-1.380708218E0,6.722571850E-1,3.280346394E-1
1.513806477E1,-1.373377800E0,6.649268270E-1,3.217732608E-1
1.514021539E1,-1.366047382E0,6.588181853E-1,3.144428730E-1
1.514236309E1,-1.353677392E0,6.491970420E-1,3.106249869E-1
1.514450446E1,-1.341460109E0,6.394231915E-1,3.055853248E-1
1.514666681E1,-1.326799273E0,6.296493411E-1,3.017674387E-1
1.514881712E1,-1.312138557E0,6.163630486E-1,3.002402782E-1
1.515097072E1,-1.298699498E0,6.029239893E-1,2.988658249E-1
1.515311811E1,-1.276555657E0,5.882632136E-1,3.010038435E-1
1.515526873E1,-1.259451389E0,5.723807216E-1,3.008511364E-1
1.515741931E1,-1.237460256E0,5.575672388E-1,3.054326177E-1
1.515957000E1,-1.214094639E0,5.404630303E-1,3.075706363E-1
1.516172140E1,-1.190881848E0,5.245805383E-1,3.109304011E-1
1.516387056E1,-1.165225506E0,5.038111210E-1,3.155119121E-1
1.516602102E1,-1.136972904E0,4.854851663E-1,3.200933933E-1
1.516817119E1,-1.111316562E0,4.647157490E-1,3.246748745E-1
1.517032202E1,-1.078177214E0,4.439463317E-1,3.292563558E-1
1.517247261E1,-1.046412110E0,4.207334518E-1,3.324634135E-1
1.517462353E1,-1.013272762E0,3.987422884E-1,3.370448947E-1
1.517677112E1,-9.790642858E-1,3.755294085E-1,3.402519524E-1
1.517891026E1,-9.398161769E-1,3.510948122E-1,3.434589803E-1
1.518107433E1,-9.031642675E-1,3.242167234E-1,3.454442918E-1
1.518322149E1,-8.639161587E-1,2.973386645E-1,3.474296033E-1
1.518536591E1,-8.222246170E-1,2.680171132E-1,3.481931984E-1
1.518752583E1,-7.843509912E-1,2.374738604E-1,3.477350473E-1
1.518967647E1,-7.414376736E-1,2.057088763E-1,3.459024429E-1
1.519183029E1,-7.011205554E-1,1.704314053E-1,3.430008292E-1
1.519397762E1,-6.582072973E-1,1.362229437E-1,3.375030458E-1
1.519612884E1,-6.117815375E-1,1.009454802E-1,3.320052624E-1
1.519827815E1,-5.700899959E-1,6.551529467E-2,3.254384696E-1
1.520042862E1,-5.283984542E-1,2.901609987E-2,3.174972236E-1
1.520257893E1,-4.831944108E-1,-8.704829961E-3,3.083342314E-1
1.520472962E1,-4.390594065E-1,-4.413501546E-2,2.967278063E-1
1.520688030E1,-3.962988257E-1,-8.185594529E-2,2.863430977E-1
1.520903091E1,-3.559817076E-1,-1.171334088E-1,2.748893499E-1
1.521118138E1,-3.130684495E-1,-1.499674171E-1,2.632829249E-1
1.521333260E1,-2.715296149E-1,-1.852448881E-1,2.493857294E-1
1.521548205E1,-2.322815061E-1,-2.156354338E-1,2.367102802E-1
1.521763253E1,-1.931861341E-1,-2.448042482E-1,2.226603776E-1
1.521977953E1,-1.565342247E-1,-2.739730477E-1,2.087631971E-1
1.522192046E1,-1.186605766E-1,-2.994766831E-1,1.937969923E-1
1.522408393E1,-8.552113175E-2,-3.225368559E-1,1.774563491E-1
1.522623441E1,-5.009094998E-2,-3.430008292E-1,1.612684280E-1
1.522838845E1,-1.710422710E-2,-3.636175394E-1,1.449277848E-1
1.523053635E1,1.466076635E-2,-3.805690408E-1,1.275181174E-1
1.523268596E1,4.642575979E-2,-3.973678350E-1,1.088867337E-1
1.523483644E1,7.574728876E-2,-4.082106948E-1,9.040805697E-2
1.523698690E1,1.036943719E-1,-4.213443100E-1,7.055493444E-2
1.523913732E1,1.293507218E-1,-4.285219610E-1,5.207626149E-2
1.524128560E1,1.562287807E-1,-4.355469346E-1,3.115412779E-2
1.524342955E1,1.831068546E-1,-4.401284158E-1,1.023199316E-2
1.524559019E1,2.050980031E-1,-4.436408877E-1,-1.069014147E-2
1.524774064E1,2.257147133E-1,-4.470006526E-1,-3.161227703E-2
1.524989199E1,2.440406680E-1,-4.491386712E-1,-5.238169432E-2
1.525203990E1,2.623666227E-1,-4.500549734E-1,-7.574728876E-2
1.525419027E1,2.793181241E-1,-4.523457289E-1,-9.773843735E-2
1.525634135E1,2.927571833E-1,-4.569272101E-1,-1.186605766E-1
1.525849190E1,3.049744666E-1,-4.616613984E-1,-1.420261711E-1
1.526063819E1,3.158173263E-1,-4.699080884E-1,-1.627955884E-1
1.526277667E1,3.243694305E-1,-4.795292318E-1,-1.824959964E-1
1.526494537E1,3.304781020E-1,-4.891503453E-1,-2.009746730E-1
1.526709352E1,3.329215646E-1,-5.024366379E-1,-2.206750661E-1
1.526924826E1,3.378084898E-1,-5.181664228E-1,-2.367102802E-1
1.527139442E1,3.378084898E-1,-5.363397002E-1,-2.528982162E-1
1.527354701E1,3.378084898E-1,-5.522221923E-1,-2.628247738E-1
1.527569573E1,3.329215646E-1,-5.717698932E-1,-2.727513313E-1
1.527784611E1,3.280346394E-1,-5.888741016E-1,-2.790127099E-1
1.527999613E1,3.243694305E-1,-6.084218025E-1,-2.842050493E-1
1.528214799E1,3.158173263E-1,-6.243042946E-1,-2.868012190E-1
1.528429729E1,3.110831380E-1,-6.452264190E-1,-2.881756723E-1
1.528644779E1,3.025310040E-1,-6.649268270E-1,-2.858849466E-1
1.528859795E1,2.939788997E-1,-6.808093190E-1,-2.835941911E-1
1.529074873E1,2.868012190E-1,-6.968445182E-1,-2.776382565E-1
1.529289935E1,2.782491148E-1,-7.104362845E-1,-2.716823220E-1
1.529504997E1,2.696970105E-1,-7.203628421E-1,-2.681698501E-1
1.529720049E1,2.623666227E-1,-7.289149761E-1,-2.645046413E-1
1.529935172E1,2.513710558E-1,-7.351763248E-1,-2.620611787E-1
1.530150083E1,2.417499274E-1,-7.400632501E-1,-2.608394623E-1
1.530365084E1,2.331978083E-1,-7.449501753E-1,-2.634356320E-1
1.530580388E1,2.222022265E-1,-7.473936081E-1,-2.669481039E-1
1.530795256E1,2.134974003E-1,-7.461718917E-1,-2.742784917E-1
1.531010354E1,2.049452960E-1,-7.447974682E-1,-2.864958048E-1
1.531225347E1,1.976149082E-1,-7.385360599E-1,-3.010038435E-1
1.531440549E1,1.889100820E-1,-7.286095023E-1,-3.203988075E-1
1.531655569E1,1.826487035E-1,-7.124215961E-1,-3.446807265E-1
1.531870502E1,1.777617931E-1,-6.925684810E-1,-3.712533414E-1
1.532085520E1,1.666134894E-1,-6.702718735E-1,-4.027129114E-1
1.532300592E1,1.614211351E-1,-6.417139173E-1,-4.366159439E-1
1.532515642E1,1.539380401E-1,-6.094908118E-1,-4.752531648E-1
1.532730694E1,1.525636017E-1,-5.736024380E-1,-5.187773108E-1
1.532945737E1,1.461495161E-1,-5.338962078E-1,-5.647448897E-1
1.533160813E1,1.421788931E-1,-4.893030524E-1,-6.155994534E-1
1.533375932E1,1.371392459E-1,-4.459316432E-1,-6.663012505E-1
1.533590885E1,1.307251602E-1,-4.001167417E-1,-7.206682563E-1
1.533805922E1,1.267545372E-1,-3.517056704E-1,-7.776314616E-1
1.534020960E1,1.215621829E-1,-3.034473062E-1,-8.368853927E-1
1.534236054E1,1.139263660E-1,-2.562579811E-1,-8.973610401E-1
1.534451099E1,1.075122803E-1,-2.090686262E-1,-9.578366876E-1
1.534665640E1,9.865473956E-2,-1.608102769E-1,-1.019534111E0
1.534879206E1,9.101892263E-2,-1.123992056E-1,-1.082453251E0
1.535096319E1,8.093964309E-2,-6.398813426E-2,-1.146594048E0
1.535311267E1,6.963863969E-2,-1.557706390E-2,-1.208291411E0
1.535526831E1,6.078109145E-2,3.161227703E-2,-1.270141602E0
1.535741339E1,5.070181563E-2,7.864890248E-2,-1.334282398E0
1.535956406E1,4.184427112E-2,1.270599663E-1,-1.394758105E0
1.536171483E1,2.932153270E-2,1.766927689E-1,-1.456455469E0
1.536386524E1,1.557706390E-2,2.212859392E-1,-1.516931176E0
1.536601578E1,5.497787148E-3,2.696970105E-1,-1.576185107E0
1.536816359E1,-5.650503561E-3,3.142901659E-1,-1.631773829E0
1.537030332E1,-1.450804994E-2,3.588833213E-1,-1.683850050E0
1.537246703E1,-2.580905706E-2,4.059199691E-1,-1.734551907E0
1.537461738E1,-3.207042441E-2,4.517348409E-1,-1.780366778E0
1.537677120E1,-3.970624134E-2,4.999932051E-1,-1.823738217E0
1.537891852E1,-4.612032697E-2,5.456553698E-1,-1.862375379E0
1.538106909E1,-4.993823543E-2,5.900958180E-1,-1.895972967E0
1.538322064E1,-5.253441259E-2,6.333145499E-1,-1.926058173E0
1.538537070E1,-5.390885845E-2,6.714936495E-1,-1.951256275E0
1.538752023E1,-5.283984542E-2,7.084509730E-1,-1.972789288E0
1.538967049E1,-5.177082866E-2,7.417431474E-1,-1.989588141E0
1.539182116E1,-4.581489414E-2,7.712173462E-1,-2.002721786E0
1.539397308E1,-3.848451003E-2,7.970264554E-1,-2.009746552E0
1.539612426E1,-2.519819140E-2,8.179485798E-1,-2.014480829E0
1.539825967E1,-1.298088674E-2,8.364272118E-1,-2.015397072E0
1.540042356E1,4.123340361E-3,8.487972617E-1,-2.012953758E0
1.540257327E1,2.122756653E-2,8.597928286E-1,-2.008066893E0
1.540472714E1,4.444044828E-2,8.659014702E-1,-1.999514699E0
1.540687385E1,7.009678334E-2,8.671231866E-1,-1.986075640E0
1.540902483E1,9.712757170E-2,8.645270467E-1,-1.971567631E0
1.541117548E1,1.276708394E-1,8.594874144E-1,-1.953394294E0
1.541332620E1,1.595885456E-1,8.458956480E-1,-1.930486917E0
1.541547662E1,1.951714456E-1,8.323038816E-1,-1.906357765E0
1.541762437E1,2.331978083E-1,8.126034737E-1,-1.878716111E0
1.541976384E1,2.712241709E-1,7.854200006E-1,-1.848630905E0
1.542191525E1,3.153591752E-1,7.570147514E-1,-1.816102386E0
1.542407830E1,3.607159257E-1,7.237225771E-1,-1.781283021E0
1.542623152E1,4.074471295E-1,6.843217611E-1,-1.745242000E0
1.542838270E1,4.552473128E-1,6.424775124E-1,-1.706757545E0
1.543052765E1,5.080871582E-1,6.006332636E-1,-1.669647455E0
1.543266801E1,5.583308339E-1,5.537493229E-1,-1.633759141E0
1.543481465E1,6.123924255E-1,5.057964325E-1,-1.595427275E0
1.543696612E1,6.687447429E-1,4.566217661E-1,-1.558317184E0
1.543911814E1,7.228062749E-1,4.011857510E-1,-1.522428870E0
1.544126971E1,7.829765081E-1,3.459024429E-1,-1.486693263E0
1.544342050E1,8.429940343E-1,2.930625975E-1,-1.454622865E0
1.544557030E1,9.007207751E-1,2.414444834E-1,-1.424843192E0
1.544772064E1,9.621127844E-1,1.849394590E-1,-1.392772794E0
1.544987111E1,1.025795460E0,1.273654103E-1,-1.363145828E0
1.545202312E1,1.089630842E0,6.475171447E-2,-1.334740520E0
1.545417310E1,1.152244568E0,2.138028387E-3,-1.308778763E0
1.545632278E1,1.218370676E0,-5.665775016E-2,-1.286482215E0
1.545847283E1,1.280984402E0,-1.119410545E-1,-1.265407324E0
1.546062345E1,1.344667077E0,-1.682933718E-1,-1.249219418E0
1.546277408E1,1.407128096E0,-2.220495194E-1,-1.235322237E0
1.546492465E1,1.469589114E0,-2.747366428E-1,-1.225242972E0
1.546707548E1,1.529759288E0,-3.248275816E-1,-1.217454433E0
1.546922578E1,1.589624047E0,-3.712533414E-1,-1.213331103E0
1.547137712E1,1.648419857E0,-4.152356386E-1,-1.211651206E0
1.547352674E1,1.703550458E0,-4.567744732E-1,-1.212262034E0
1.547567778E1,1.758681059E0,-4.932736754E-1,-1.214094639E0
1.547782810E1,1.812437177E0,-5.250386596E-1,-1.219592452E0
1.547997780E1,1.863902569E0,-5.542075038E-1,-1.226311922E0
1.548212851E1,1.912771821E0,-5.809328556E-1,-1.236544013E0
1.548428035E1,1.960419297E0,-6.026185751E-1,-1.249219418E0
1.548643383E1,2.005775928E0,-6.220135093E-1,-1.261742115E0
1.548858235E1,2.046093225E0,-6.377432942E-1,-1.276708364E0
1.549073248E1,2.085188627E0,-6.496551633E-1,-1.294118047E0
1.549287951E1,2.124131203E0,-6.579018831E-1,-1.311527729E0
1.549503053E1,2.162004709E0,-6.661485434E-1,-1.331228137E0
1.549718091E1,2.194991589E0,-6.684392691E-1,-1.352150202E0
1.549933224E1,2.226756573E0,-6.705773473E-1,-1.374294043E0
1.550148370E1,2.254703522E0,-6.702718735E-1,-1.396438003E0
1.550363962E1,2.284025192E0,-6.661485434E-1,-1.418429136E0
1.550580084E1,2.307085276E0,-6.609562039E-1,-1.441641927E0
1.550795021E1,2.331519842E0,-6.595817208E-1,-1.462564111E0
1.551009714E1,2.353511095E0,-6.519459486E-1,-1.482111812E0
1.551223679E1,2.371684313E0,-6.443101168E-1,-1.504102945E0
1.551439857E1,2.388788462E0,-6.354525685E-1,-1.523497939E0
1.551654920E1,2.402074814E0,-6.241515875E-1,-1.543045640E0
1.551870260E1,2.414292097E0,-6.154467463E-1,-1.563662291E0
1.552085119E1,2.425135136E0,-6.041457057E-1,-1.580766559E0
1.552300130E1,2.434908867E0,-5.929974318E-1,-1.597718000E0
1.552515074E1,2.439643145E0,-5.792529583E-1,-1.615891337E0
1.552730097E1,2.446973562E0,-5.656611919E-1,-1.631621122E0
1.552945152E1,2.448042393E0,-5.531384945E-1,-1.648572564E0
1.553160219E1,2.447889805E0,-5.371032953E-1,-1.664302349E0
1.553375280E1,2.447889805E0,-5.222898126E-1,-1.681253910E0
1.553590342E1,2.445293665E0,-5.061018467E-1,-1.694540143E0
1.553805407E1,2.441628456E0,-4.912883639E-1,-1.707826495E0
1.554020234E1,2.432923555E0,-4.752531648E-1,-1.720960140E0
1.554234206E1,2.423149824E0,-4.592179358E-1,-1.733024716E0
1.554450551E1,2.413223267E0,-4.421137273E-1,-1.743714809E0
1.554665531E1,2.402227640E0,-4.236350358E-1,-1.755626678E0
1.554880927E1,2.388635874E0,-4.051563740E-1,-1.765247822E0
1.555095348E1,2.370309830E0,-3.866777122E-1,-1.773494482E0
1.555309413E1,2.354274750E0,-3.683517575E-1,-1.780519485E0
1.555525834E1,2.333505154E0,-3.500257730E-1,-1.787544370E0
1.555740897E1,2.310139656E0,-3.278819323E-1,-1.793347597E0
1.555956177E1,2.285705090E0,-3.071125150E-1,-1.799150825E0
1.556170846E1,2.258674145E0,-2.863430977E-1,-1.800067186E0
1.556385789E1,2.230574369E0,-2.655736506E-1,-1.803274155E0
1.556600985E1,2.201100111E0,-2.423607856E-1,-1.804190516E0
1.556816046E1,2.171778679E0,-2.228130996E-1,-1.802663326E0
1.557031136E1,2.138792038E0,-2.008219510E-1,-1.800983429E0
1.557246165E1,2.108095884E0,-1.802052408E-1,-1.798234582E0
1.557461295E1,2.072665691E0,-1.569923609E-1,-1.792889476E0
1.557676220E1,2.036013842E0,-1.363756657E-1,-1.787697196E0
1.557891271E1,1.999209285E0,-1.169806942E-1,-1.778686881E0
1.558106289E1,1.960113883E0,-9.636399150E-2,-1.769829273E0
1.558321366E1,1.924683690E0,-7.696902007E-2,-1.758528352E0
1.558536432E1,1.885588288E0,-5.757404864E-2,-1.745852828E0
1.558751514E1,1.847714663E0,-3.940080851E-2,-1.730886698E0
1.558966651E1,1.806175828E0,-2.260201424E-2,-1.713477015E0
1.559181664E1,1.768302202E0,-4.428773187E-3,-1.697136402E0
1.559396604E1,1.727985024E0,1.237002108E-2,-1.676061511E0
1.559612005E1,1.686446190E0,2.672535367E-2,-1.654986620E0
1.559828438E1,1.647350907E0,4.474587739E-2,-1.632690072E0
1.560042688E1,1.602146864E0,5.665775016E-2,-1.606728315E0
1.560256822E1,1.560608029E0,6.979135424E-2,-1.579544783E0
1.560471482E1,1.520443559E0,8.155050874E-2,-1.551139593E0
1.560686693E1,1.478904724E0,9.468411654E-2,-1.521512628E0
1.560902058E1,1.437365890E0,1.052215397E-1,-1.489442229E0
1.561117012E1,1.395979762E0,1.145372316E-1,-1.456302762E0
1.561332035E1,1.354440928E0,1.252273768E-1,-1.421788812E0
1.561547059E1,1.314123869E0,1.357648075E-1,-1.387274981E0
1.561762128E1,1.273959517E0,1.463022232E-1,-1.351539373E0
1.561977188E1,1.233642340E0,1.556179225E-1,-1.315956473E0
1.562191924E1,1.194699645E0,1.637118906E-1,-1.278999090E0
1.562405989E1,1.156826019E0,1.705841124E-1,-1.243416190E0
1.562622433E1,1.120326877E0,1.762346178E-1,-1.206611633E0
1.562837367E1,1.082453251E0,1.818851233E-1,-1.169654250E0
1.563053035E1,1.045953989E0,1.876883507E-1,-1.135293007E0
1.563268613E1,1.011745572E0,1.933388561E-1,-1.099710107E0
1.563482516E1,9.776898026E-1,1.941024363E-1,-1.064127207E0
1.563697585E1,9.422596693E-1,1.960877478E-1,-1.030987859E0
1.563912321E1,9.106473923E-1,1.968513280E-1,-9.978483915E-1
1.564127723E1,8.776606321E-1,1.965458989E-1,-9.647089243E-1
1.564342895E1,8.448266387E-1,1.960877478E-1,-9.341656566E-1
1.564557762E1,8.144360781E-1,1.944078654E-1,-9.034696817E-1
1.564772825E1,7.851145267E-1,1.892155111E-1,-8.741481900E-1
1.564987805E1,7.559457421E-1,1.838704348E-1,-8.448266387E-1
1.565202894E1,7.266241908E-1,1.811215430E-1,-8.165740967E-1
1.565417949E1,6.998988390E-1,1.747074574E-1,-7.909177542E-1
1.565633047E1,6.730207801E-1,1.681406647E-1,-7.652614117E-1
1.565848177E1,6.438519955E-1,1.629483104E-1,-7.420485616E-1
1.566063180E1,6.157521605E-1,1.553124934E-1,-7.199047208E-1
1.566278134E1,5.926920176E-1,1.476766765E-1,-6.991352439E-1
1.566493151E1,5.658139586E-1,1.375973970E-1,-6.785185933E-1
1.566708205E1,5.415320396E-1,1.311833113E-1,-6.588181853E-1
1.566923283E1,5.158756971E-1,1.211040318E-1,-6.406449080E-1
1.567138368E1,4.914411008E-1,1.136209369E-1,-6.235406995E-1
1.567353459E1,4.671591818E-1,1.047633886E-1,-6.088799238E-1
1.567568123E1,4.415028691E-1,9.712757170E-2,-5.942191482E-1
1.567782273E1,4.184426963E-1,8.842274547E-2,-5.820018649E-1
1.567998490E1,3.927863538E-1,8.093964309E-2,-5.697845817E-1
1.568213804E1,3.695734739E-1,7.208210230E-2,-5.587889552E-1
1.568429862E1,3.463605940E-1,6.704246253E-2,-5.477933884E-1
1.568643660E1,3.245221674E-1,6.200282276E-2,-5.366451144E-1
1.568858722E1,3.025310040E-1,5.558873713E-2,-5.244278312E-1
1.569073365E1,2.793181241E-1,5.054909736E-2,-5.146539807E-1
1.569288113E1,2.548835278E-1,4.917465150E-2,-5.024366379E-1
1.569503971E1,2.341141105E-1,4.413501546E-2,-4.938845634E-1
1.569718897E1,2.147191316E-1,4.153883830E-2,-4.815145433E-1
1.569934125E1,1.915062517E-1,4.245513305E-2,-4.705189466E-1
1.570148967E1,1.719585657E-1,3.863722831E-2,-4.544837475E-1
1.570364030E1,1.487456858E-1,3.970624134E-2,-4.410447180E-1
1.570579254E1,1.293507218E-1,3.940080851E-2,-4.262312353E-1
1.570794826E1,1.085812971E-1,4.046982154E-2,-4.066835344E-1
1.571009209E1,9.025534242E-2,4.260785133E-2,-3.894265890E-1
1.571224334E1,7.208210230E-2,4.123340547E-2,-3.698789179E-1
1.571439121E1,5.375614017E-2,4.214970022E-2,-3.465133011E-1
1.571654326E1,3.665191308E-2,4.184427112E-2,-3.245221674E-1
1.571869349E1,2.092213556E-2,4.031710699E-2,-3.000875413E-1
1.572084492E1,2.596177394E-3,4.001167417E-2,-2.742784917E-1
1.572299827E1,-1.069014147E-2,3.970624134E-2,-2.486221492E-1
1.572514618E1,-2.535090782E-2,3.817907721E-2,-2.205223590E-1
1.572729709E1,-3.741549700E-2,3.665191308E-2,-1.912008226E-1
1.572944656E1,-4.963280261E-2,3.268129006E-2,-1.606575549E-1
1.573159655E1,-6.047565863E-2,2.993239649E-2,-1.301143020E-1
1.573374707E1,-6.887505949E-2,2.214386500E-2,-9.834930301E-2
1.573589737E1,-7.987063378E-2,1.450804994E-2,-6.551529467E-2
1.573804795E1,-8.827003092E-2,1.038470957E-2,-3.130684420E-2
1.574019854E1,-9.422596544E-2,-9.162978968E-4,2.748893574E-3
1.574234928E1,-1.001819000E-1,-1.114829071E-2,3.695734590E-2
1.574449990E1,-1.049161032E-1,-2.367102914E-2,7.223481685E-2
1.574665097E1,-1.084285825E-1,-3.634648025E-2,1.075122803E-1
1.574879936E1,-1.133155003E-1,-5.009094998E-2,1.415680200E-1
1.575094662E1,-1.143845171E-1,-6.643159688E-2,1.780672222E-1
1.575310119E1,-1.142318025E-1,-8.155050874E-2,2.133446932E-1
1.575525190E1,-1.165225431E-1,-9.651670605E-2,2.484694421E-1
1.575740369E1,-1.163698286E-1,-1.140790880E-1,2.849686444E-1
1.575955066E1,-1.162171140E-1,-1.327104717E-1,3.178026378E-1
1.576169181E1,-1.185078546E-1,-1.539380401E-1,3.529273868E-1
1.576384726E1,-1.220203340E-1,-1.715004146E-1,3.857614100E-1
1.576600426E1,-1.230893433E-1,-1.925752759E-1,4.196644127E-1
1.576815716E1,-1.253800988E-1,-2.125810981E-1,4.524984360E-1
1.577030681E1,-1.276708394E-1,-2.299907655E-1,4.839579761E-1
1.577245561E1,-1.324050426E-1,-2.463314086E-1,5.143485069E-1
1.577460635E1,-1.359175146E-1,-2.649627924E-1,5.435173512E-1
1.577675692E1,-1.432479024E-1,-2.774855494E-1,5.714644194E-1
1.577890746E1,-1.504255682E-1,-2.924517393E-1,5.981897712E-1
1.578105860E1,-1.588249654E-1,-3.000875413E-1,6.238461137E-1
1.578320800E1,-1.673770845E-1,-3.101668358E-1,6.493497491E-1
1.578535847E1,-1.794416606E-1,-3.165809214E-1,6.713408828E-1
1.578750880E1,-1.916589737E-1,-3.193297982E-1,6.945537925E-1
1.578965944E1,-2.037235647E-1,-3.245221674E-1,7.177666426E-1
1.579181004E1,-2.208277881E-1,-3.222314119E-1,7.373143435E-1
1.579396108E1,-2.379320115E-1,-3.213151097E-1,7.570147514E-1
1.579611230E1,-2.573269904E-1,-3.190243840E-1,7.777841687E-1
1.579826237E1,-2.768746614E-1,-3.119994104E-1,7.950411439E-1
1.580040854E1,-2.976440787E-1,-3.060434759E-1,8.135197759E-1
1.580254597E1,-3.208569586E-1,-2.990185320E-1,8.307767510E-1
1.580469650E1,-3.452915847E-1,-2.845104933E-1,8.457429409E-1
1.580685059E1,-3.733913898E-1,-2.700024247E-1,8.594874144E-1
1.580901744E1,-4.002694488E-1,-2.481640130E-1,8.720101118E-1
1.581116778E1,-4.283692539E-1,-2.237294018E-1,8.834638596E-1
1.581331832E1,-4.576907754E-1,-2.031126916E-1,8.935431242E-1
1.581546642E1,-4.871650338E-1,-1.812742651E-1,9.024006724E-1
1.581761582E1,-5.201517344E-1,-1.556179225E-1,9.089674950E-1
1.581976607E1,-5.531384945E-1,-1.264491081E-1,9.167560339E-1
1.582191648E1,-5.850561857E-1,-9.972374886E-2,9.233227968E-1
1.582406729E1,-6.180428863E-1,-7.162395120E-2,9.286679029E-1
1.582621773E1,-6.511823535E-1,-4.108068720E-2,9.327912331E-1
1.582836833E1,-6.866125464E-1,-1.313360315E-2,9.369145632E-1
1.583051569E1,-7.209737301E-1,1.618792862E-2,9.398161769E-1
1.583265721E1,-7.576256394E-1,4.428773001E-2,9.427177906E-1
1.583481963E1,-7.932085395E-1,6.994406879E-2,9.442449808E-1
1.583696998E1,-8.286387324E-1,9.422596544E-2,9.483683109E-1
1.583912357E1,-8.652906418E-1,1.172861308E-1,9.537133574E-1
1.584127135E1,-9.020952582E-1,1.392772794E-1,9.576839805E-1
